Category,Team/All_Teams,Place,Player,Record,Last_Year
Points Scored,28,20,3437,6,2015
Points Scored,28,21,753,6,2016
Points Scored,28,22,1289,6,2016
Points Scored,28,23,1442,6,2016
Points Scored,28,24,1546,6,2016
Points Scored,28,25,1787,6,2016
Points Scored,28,26,2929,2,2015
Yards from Scrimmage,28,0,1739,5459,2016
Yards from Scrimmage,28,1,547,3520,2016
Yards from Scrimmage,28,2,452,1312,2016
Yards from Scrimmage,28,3,1573,844,2016
Yards from Scrimmage,28,4,499,743,2014
Yards from Scrimmage,28,5,1434,734,2015
Yards from Scrimmage,28,6,1397,623,2014
Yards from Scrimmage,28,7,1442,465,2016
Yards from Scrimmage,28,8,971,431,2015
Yards from Scrimmage,28,9,1546,429,2016
Yards from Scrimmage,28,10,4075,352,2016
Yards from Scrimmage,28,11,1816,323,2016
Yards from Scrimmage,28,12,1686,311,2015
Yards from Scrimmage,28,13,104,224,2015
Yards from Scrimmage,28,14,753,168,2016
Yards from Scrimmage,28,15,2456,161,2016
Yards from Scrimmage,28,16,3361,136,2016
Yards from Scrimmage,28,17,89,113,2014
Yards from Scrimmage,28,18,94,100,2016
Yards from Scrimmage,28,19,3437,57,2015
Yards from Scrimmage,28,20,2026,45,2014
Yards from Scrimmage,28,21,3211,33,2016
Yards from Scrimmage,28,22,3350,33,2016
Yards from Scrimmage,28,23,2446,31,2016
Yards from Scrimmage,28,24,1731,23,2016
Yards from Scrimmage,28,25,269,14,2014
Yards from Scrimmage,28,26,1362,8,2014
All-Purpose Yards,28,0,1739,5459,2016
All-Purpose Yards,28,1,547,3520,2016
All-Purpose Yards,28,2,452,1312,2016
All-Purpose Yards,28,3,1442,1170,2016
All-Purpose Yards,28,4,1679,978,2015
All-Purpose Yards,28,5,971,941,2015
All-Purpose Yards,28,6,1573,844,2016
All-Purpose Yards,28,7,499,743,2014
All-Purpose Yards,28,8,1434,734,2015
All-Purpose Yards,28,9,1398,695,2016
All-Purpose Yards,28,10,1397,623,2014
All-Purpose Yards,28,11,1014,508,2015
All-Purpose Yards,28,12,1546,429,2016
All-Purpose Yards,28,13,4075,352,2016
All-Purpose Yards,28,14,1816,323,2016
All-Purpose Yards,28,15,1686,311,2015
All-Purpose Yards,28,16,445,282,2016
All-Purpose Yards,28,17,104,224,2015
All-Purpose Yards,28,18,1519,210,2016
All-Purpose Yards,28,19,753,168,2016
All-Purpose Yards,28,20,2456,161,2016
All-Purpose Yards,28,21,2446,146,2016
All-Purpose Yards,28,22,3361,146,2016
All-Purpose Yards,28,23,1289,135,2016
All-Purpose Yards,28,24,89,115,2014
All-Purpose Yards,28,25,94,100,2016
All-Purpose Yards,28,26,3437,57,2015
All-Purpose Yards,28,27,2026,45,2014
All-Purpose Yards,28,28,385,45,2016
All-Purpose Yards,28,29,1415,39,2016
All-Purpose Yards,28,30,3211,33,2016
All-Purpose Yards,28,31,3350,33,2016
All-Purpose Yards,28,32,1731,23,2016
All-Purpose Yards,28,33,1780,22,2016
All-Purpose Yards,28,34,1787,20,2016
All-Purpose Yards,28,35,269,14,2014
All-Purpose Yards,28,36,410,9,2015
All-Purpose Yards,28,37,1362,8,2014
All-Purpose Yards,28,38,1181,5,2014
All-Purpose Yards,28,39,2308,5,2016
All-Purpose Yards,28,40,1232,4,2016
All-Purpose Yards,28,41,99,2,2014
All-Purpose Yards,28,42,1669,2,2016
Games Started,28,0,445,48,2016
Games Started,28,1,547,48,2016
Games Started,28,2,650,48,2016
Games Started,28,3,1232,48,2016
Games Started,28,4,1739,48,2016
Games Started,28,5,1787,45,2016
Games Started,28,6,1032,43,2016
Games Started,28,7,1519,43,2016
Games Started,28,8,385,42,2016
Games Started,28,9,1289,40,2016
Games Started,28,10,1573,33,2016
Games Started,28,11,104,32,2015
Games Started,28,12,2668,32,2016
Games Started,28,13,3531,32,2016
Games Started,28,14,1434,31,2015
Games Started,28,15,871,27,2015
Games Started,28,16,452,21,2016
Games Started,28,17,1669,21,2016
Games Started,28,18,753,18,2016
Games Started,28,19,99,16,2014
Games Started,28,20,462,16,2014
Games Started,28,21,1045,16,2014
Games Started,28,22,1181,16,2014
Games Started,28,23,336,16,2015
Games Started,28,24,368,16,2015
Games Started,28,25,410,16,2015
Games Started,28,26,291,16,2016
Games Started,28,27,507,15,2016
Games Started,28,28,3589,15,2016
Games Started,28,29,499,14,2014
Games Started,28,30,1078,14,2014
Games Started,28,31,1841,13,2014
Games Started,28,32,94,13,2016
Games Started,28,33,352,13,2016
Games Started,28,34,2094,13,2016
Games Started,28,35,1014,11,2015
Games Started,28,36,659,9,2014
Games Started,28,37,1679,9,2015
Games Started,28,38,1507,8,2016
Games Started,28,39,1780,7,2016
Games Started,28,40,3004,7,2016
Games Started,28,41,2308,6,2016
Games Started,28,42,1303,5,2016
Games Started,28,43,1546,5,2016
Games Started,28,44,1816,5,2016
Games Started,28,45,239,4,2014
Games Started,28,46,2026,4,2014
Games Started,28,47,400,4,2015
Games Started,28,48,3361,4,2016
Games Started,28,49,1341,3,2015
Games Started,28,50,2720,3,2015
Games Started,28,51,603,3,2016
Games Started,28,52,1442,3,2016
Games Started,28,53,3211,3,2016
Games Started,28,54,4318,3,2016
Games Started,28,55,89,2,2014
Games Started,28,56,1686,2,2015
Games Started,28,57,3152,2,2016
Games Started,28,58,4427,2,2016
Games Started,28,59,2503,1,2015
Games Started,28,60,2987,1,2015
Games Started,28,61,1398,1,2016
Games Started,28,62,2456,1,2016
Pass Attempts,29,0,164,613,2016
Pass Attempts,29,1,9,564,2014
Pass Attempts,29,2,104,479,2016
Pass Completions,29,0,164,406,2016
Pass Completions,29,1,9,370,2014
Pass Completions,29,2,104,306,2016
Passing Yards,29,0,9,4695,2014
Passing Yards,29,1,164,4341,2016
Passing Yards,29,2,104,3100,2016
Passing Touchdowns,29,0,9,41,2014
Passing Touchdowns,29,1,164,27,2016
Passing Touchdowns,29,2,104,15,2016
Times Sacked,29,0,9,33,2014
Times Sacked,29,1,104,32,2016
Times Sacked,29,2,164,31,2016
300 Yards Passing,29,0,9,7,2014
300 Yards Passing,29,1,164,3,2016
300 Yards Passing,29,2,104,2,2016
Rushing Attempts,29,0,1788,384,2015
Rushing Attempts,29,1,686,340,2015
Rushing Attempts,29,2,4090,263,2016
Rushing Attempts,29,3,1721,114,2016
Rushing Attempts,29,4,734,61,2016
Rushing Attempts,29,5,164,54,2016
Rushing Attempts,29,6,9,31,2014
Rushing Attempts,29,7,510,19,2014
Rushing Attempts,29,8,104,15,2016
Rushing Attempts,29,9,1272,12,2016
Rushing Attempts,29,10,1644,5,2016
Rushing Attempts,29,11,945,3,2016
Rushing Attempts,29,12,2500,1,2015
Rushing Yards,29,0,686,1236,2015
Rushing Yards,29,1,1788,1197,2015
Rushing Yards,29,2,4090,794,2016
Rushing Yards,29,3,1721,402,2016
Rushing Yards,29,4,164,245,2016
Rushing Yards,29,5,734,222,2016
Rushing Yards,29,6,9,189,2014
Rushing Yards,29,7,104,47,2016
Rushing Yards,29,8,1272,38,2016
Rushing Yards,29,9,510,29,2014
Rushing Yards,29,10,945,17,2016
Rushing Yards,29,11,1644,6,2016
Rushing Yards,29,12,2500,1,2015
Rushing Touchdowns,29,0,1788,6,2015
Rushing Touchdowns,29,1,686,5,2015
Rushing Touchdowns,29,2,4090,4,2016
Rushing Touchdowns,29,3,9,1,2014
Rushing Touchdowns,29,4,510,1,2014
Rushing Touchdowns,29,5,164,1,2016
Rushing Touchdowns,29,6,734,1,2016
Rushing Touchdowns,29,7,1721,1,2016
100 Yards Rushing,29,0,1788,3,2015
100 Yards Rushing,29,1,4090,2,2016
100 Yards Rushing,29,2,686,1,2015
Receptions,29,0,1644,268,2016
Receptions,29,1,945,218,2016
Receptions,29,2,242,138,2016
Receptions,29,3,354,79,2015
Receptions,29,4,1788,70,2015
Receptions,29,5,4090,55,2016
Receptions,29,6,2583,45,2016
Receptions,29,7,686,34,2015
Receptions,29,8,1721,33,2016
Receptions,29,9,510,28,2014
Receptions,29,10,3417,15,2016
Receptions,29,11,3361,13,2015
Receptions,29,12,734,13,2016
Receptions,29,13,464,11,2015
Receptions,29,14,3380,10,2016
Receptions,29,15,195,8,2014
Receptions,29,16,1021,8,2014
Receptions,29,17,1070,7,2016
Receptions,29,18,3468,7,2016
Receptions,29,19,2500,6,2015
Receptions,29,20,1272,5,2016
Receptions,29,21,844,2,2014
Receptions,29,22,2025,2,2016
Receptions,29,23,3377,1,2015
Receiving Yards,29,0,1644,3310,2016
Receiving Yards,29,1,945,3181,2016
Receiving Yards,29,2,242,1741,2016
Receiving Yards,29,3,354,934,2015
Receiving Yards,29,4,2583,486,2016
Receiving Yards,29,5,1788,413,2015
Receiving Yards,29,6,4090,318,2016
Receiving Yards,29,7,686,291,2015
Receiving Yards,29,8,510,281,2014
Receiving Yards,29,9,1721,193,2016
Receiving Yards,29,10,3417,140,2016
Receiving Yards,29,11,464,135,2015
Receiving Yards,29,12,1021,104,2014
Receiving Yards,29,13,3361,95,2015
Receiving Yards,29,14,3380,94,2016
Receiving Yards,29,15,734,88,2016
Receiving Yards,29,16,3468,65,2016
Receiving Yards,29,17,195,61,2014
Receiving Yards,29,18,844,52,2014
Receiving Yards,29,19,1070,30,2016
Receiving Yards,29,20,2025,26,2016
Receiving Yards,29,21,1272,24,2016
Receiving Yards,29,22,2500,22,2015
Receiving Yards,29,23,3377,4,2015
Yards per Reception,29,0,945,1459,2016
Yards per Reception,29,1,242,1262,2016
Yards per Reception,29,2,1644,1235,2016
Receiving Touchdowns,29,0,945,21,2016
Receiving Touchdowns,29,1,1644,20,2016
Receiving Touchdowns,29,2,242,11,2016
Receiving Touchdowns,29,3,354,6,2015
Receiving Touchdowns,29,4,4090,6,2016
Receiving Touchdowns,29,5,510,3,2014
Receiving Touchdowns,29,6,686,3,2015
Receiving Touchdowns,29,7,1788,3,2015
Receiving Touchdowns,29,8,195,2,2014
Receiving Touchdowns,29,9,464,2,2015
Receiving Touchdowns,29,10,734,1,2016
Receiving Touchdowns,29,11,1721,1,2016
Receiving Touchdowns,29,12,2583,1,2016
Receiving Touchdowns,29,13,3380,1,2016
Targeted Passes,29,0,1644,429,2016
Targeted Passes,29,1,945,372,2016
Targeted Passes,29,2,242,195,2016
Targeted Passes,29,3,354,120,2015
Targeted Passes,29,4,1788,91,2015
Targeted Passes,29,5,4090,79,2016
Targeted Passes,29,6,2583,69,2016
Targeted Passes,29,7,686,44,2015
Targeted Passes,29,8,1721,43,2016
Targeted Passes,29,9,510,33,2014
Targeted Passes,29,10,3417,26,2016
Targeted Passes,29,11,3361,23,2015
Targeted Passes,29,12,734,18,2016
Targeted Passes,29,13,1021,16,2014
Targeted Passes,29,14,3380,16,2016
Targeted Passes,29,15,464,14,2015
Targeted Passes,29,16,3468,12,2016
Targeted Passes,29,17,195,10,2014
Targeted Passes,29,18,844,8,2014
Targeted Passes,29,19,1070,8,2016
Targeted Passes,29,20,2500,6,2015
Targeted Passes,29,21,1272,5,2016
Targeted Passes,29,22,2025,3,2016
Targeted Passes,29,23,728,1,2014
Targeted Passes,29,24,3377,1,2015
Passes Dropped,29,0,1644,25,2016
Passes Dropped,29,1,945,18,2016
Passes Dropped,29,2,242,9,2016
Passes Dropped,29,3,2583,6,2016
Passes Dropped,29,4,354,5,2015
Passes Dropped,29,5,4090,4,2016
Passes Dropped,29,6,1788,3,2015
Passes Dropped,29,7,3380,2,2016
Passes Dropped,29,8,1021,1,2014
Passes Dropped,29,9,3361,1,2015
Passes Dropped,29,10,734,1,2016
Passes Dropped,29,11,2025,1,2016
Passes Dropped,29,12,3417,1,2016
100 Yards Receiving,29,0,1644,10,2016
100 Yards Receiving,29,1,945,7,2016
100 Yards Receiving,29,2,242,3,2016
Interceptions,29,0,1626,11,2016
Interceptions,29,1,389,7,2014
Interceptions,29,2,314,6,2016
Interceptions,29,3,783,6,2016
Interceptions,29,4,3958,5,2016
Interceptions,29,5,1002,4,2015
Interceptions,29,6,440,3,2014
Interceptions,29,7,1803,3,2016
Interceptions,29,8,865,2,2014
Interceptions,29,9,90,2,2015
Interceptions,29,10,1386,2,2016
Interceptions,29,11,3882,2,2016
Interceptions,29,12,3953,2,2016
Interceptions,29,13,317,1,2014
Interceptions,29,14,552,1,2014
Interceptions,29,15,61,1,2015
Interceptions,29,16,1713,1,2015
Interceptions,29,17,2889,1,2016
Pass Defense Percentage,29,0,1626,811,2016
Pass Defense Percentage,29,1,1386,793,2016
Pass Defense Percentage,29,2,3958,781,2016
Pass Defense Percentage,29,3,314,780,2016
Tackles,29,0,1386,180,2016
Tackles,29,1,1626,170,2016
Tackles,29,2,1803,165,2016
Tackles,29,3,314,152,2016
Tackles,29,4,90,130,2015
Tackles,29,5,1088,117,2016
Tackles,29,6,1002,116,2015
Tackles,29,7,305,110,2016
Tackles,29,8,3958,93,2016
Tackles,29,9,951,80,2016
Tackles,29,10,1595,79,2015
Tackles,29,11,440,74,2014
Tackles,29,12,389,70,2014
Tackles,29,13,783,68,2016
Tackles,29,14,3782,64,2016
Tackles,29,15,865,56,2014
Tackles,29,16,3953,50,2016
Tackles,29,17,3882,38,2016
Tackles,29,18,762,37,2016
Tackles,29,19,871,36,2016
Tackles,29,20,3158,28,2014
Tackles,29,21,152,28,2015
Tackles,29,22,1074,25,2016
Tackles,29,23,1346,25,2016
Tackles,29,24,1064,24,2014
Tackles,29,25,3007,24,2014
Tackles,29,26,1713,23,2015
Tackles,29,27,1225,21,2016
Tackles,29,28,2177,20,2015
Tackles,29,29,945,16,2016
Tackles,29,30,190,14,2016
Tackles,29,31,3799,14,2016
Tackles,29,32,899,13,2014
Tackles,29,33,1033,13,2014
Tackles,29,34,2889,13,2016
Tackles,29,35,1644,12,2016
Tackles,29,36,655,11,2014
Tackles,29,37,3910,11,2015
Tackles,29,38,552,10,2014
Tackles,29,39,61,10,2015
Tackles,29,40,2845,10,2015
Tackles,29,41,1780,9,2014
Tackles,29,42,3154,8,2016
Tackles,29,43,317,7,2014
Tackles,29,44,4541,6,2016
Tackles,29,45,2918,5,2015
Tackles,29,46,86,4,2014
Tackles,29,47,172,4,2015
Tackles,29,48,354,4,2015
Tackles,29,49,104,4,2016
Tackles,29,50,242,4,2016
Tackles,29,51,3049,3,2016
Tackles,29,52,9,2,2014
Tackles,29,53,164,2,2016
Tackles,29,54,734,2,2016
Tackles,29,55,1788,1,2015
Tackles,29,56,151,1,2016
Tackles,29,57,1070,1,2016
Tackles,29,58,1712,1,2016
Tackles,29,59,3380,1,2016
Tackles,29,60,3417,1,2016
Tackles,29,61,4090,1,2016
Assists,29,0,1626,60,2016
Assists,29,1,1386,55,2016
Assists,29,2,305,45,2016
Assists,29,3,1803,45,2016
Assists,29,4,1088,41,2016
Assists,29,5,90,40,2015
Assists,29,6,389,38,2014
Assists,29,7,1002,38,2015
Assists,29,8,3958,35,2016
Assists,29,9,951,33,2016
Assists,29,10,3953,29,2016
Assists,29,11,3782,26,2016
Assists,29,12,440,25,2014
Assists,29,13,871,20,2016
Assists,29,14,314,19,2016
Assists,29,15,1595,16,2015
Assists,29,16,865,14,2014
Assists,29,17,783,14,2016
Assists,29,18,762,12,2016
Assists,29,19,3882,12,2016
Assists,29,20,152,9,2015
Assists,29,21,190,9,2016
Assists,29,22,3799,9,2016
Assists,29,23,3007,8,2014
Assists,29,24,61,8,2015
Assists,29,25,1064,7,2014
Assists,29,26,3158,7,2014
Assists,29,27,1346,7,2016
Assists,29,28,1780,6,2014
Assists,29,29,2177,6,2015
Assists,29,30,2845,6,2015
Assists,29,31,86,5,2014
Assists,29,32,1033,5,2014
Assists,29,33,552,4,2014
Assists,29,34,655,4,2014
Assists,29,35,1225,4,2016
Assists,29,36,317,3,2014
Assists,29,37,899,3,2014
Assists,29,38,1074,3,2016
Assists,29,39,2889,3,2016
Assists,29,40,1713,2,2015
Assists,29,41,2918,2,2015
Assists,29,42,3910,2,2015
Assists,29,43,3154,2,2016
Sacks,29,0,305,300,2016
Sacks,29,1,1088,285,2016
Sacks,29,2,1803,215,2016
Sacks,29,3,951,165,2016
Sacks,29,4,1595,65,2015
Sacks,29,5,871,55,2016
Sacks,29,6,1074,55,2016
Sacks,29,7,899,45,2014
Sacks,29,8,1033,30,2014
Sacks,29,9,152,30,2015
Sacks,29,10,2845,30,2015
Sacks,29,11,1386,30,2016
Sacks,29,12,1626,30,2016
Sacks,29,13,655,25,2014
Sacks,29,14,2177,25,2015
Sacks,29,15,1225,25,2016
Sacks,29,16,1064,20,2014
Sacks,29,17,1346,20,2016
Sacks,29,18,2889,20,2016
Sacks,29,19,3953,20,2016
Sacks,29,20,3958,20,2016
Sacks,29,21,86,15,2014
Sacks,29,22,1780,15,2014
Sacks,29,23,1002,15,2015
Sacks,29,24,2918,15,2015
Sacks,29,25,190,15,2016
Sacks,29,26,762,15,2016
Sacks,29,27,389,10,2014
Sacks,29,28,3007,10,2014
Sacks,29,29,314,10,2016
Sacks,29,30,3782,10,2016
Sacks,29,31,4541,10,2016
Sacks,29,32,440,5,2014
Sacks,29,33,61,5,2015
Sacks,29,34,172,5,2015
Hurries,29,0,305,56,2016
Hurries,29,1,1088,56,2016
Hurries,29,2,951,39,2016
Hurries,29,3,1803,15,2016
Hurries,29,4,899,12,2014
Hurries,29,5,1595,7,2015
Hurries,29,6,871,7,2016
Hurries,29,7,2177,6,2015
Hurries,29,8,190,6,2016
Hurries,29,9,152,5,2015
Hurries,29,10,1225,5,2016
Hurries,29,11,86,4,2014
Hurries,29,12,1033,4,2014
Hurries,29,13,655,3,2014
Hurries,29,14,2845,3,2015
Hurries,29,15,1074,3,2016
Hurries,29,16,2889,3,2016
Hurries,29,17,4541,3,2016
Hurries,29,18,1780,2,2014
Hurries,29,19,314,2,2016
Hurries,29,20,1626,2,2016
Hurries,29,21,440,1,2014
Hurries,29,22,1002,1,2015
Hurries,29,23,2918,1,2015
Hurries,29,24,783,1,2016
Hurries,29,25,1346,1,2016
Hurries,29,26,3958,1,2016
Blocked Passes,29,0,1088,9,2016
Blocked Passes,29,1,305,5,2016
Blocked Passes,29,2,951,5,2016
Blocked Passes,29,3,1803,5,2016
Blocked Passes,29,4,899,2,2014
Blocked Passes,29,5,1033,2,2014
Blocked Passes,29,6,2177,2,2015
Blocked Passes,29,7,2845,2,2015
Blocked Passes,29,8,1225,2,2016
Blocked Passes,29,9,90,1,2015
Blocked Passes,29,10,172,1,2015
Blocked Passes,29,11,1595,1,2015
Blocked Passes,29,12,190,1,2016
Blocked Passes,29,13,1074,1,2016
Blocked Passes,29,14,1346,1,2016
Blocked Passes,29,15,4541,1,2016
Field Goals,29,0,1211,92,2016
Key Run Blocks,29,0,1712,70,2016
Key Run Blocks,29,1,730,38,2016
Key Run Blocks,29,2,1045,35,2016
Key Run Blocks,29,3,1181,29,2015
Key Run Blocks,29,4,475,27,2015
Key Run Blocks,29,5,242,23,2016
Key Run Blocks,29,6,151,20,2016
Key Run Blocks,29,7,162,16,2014
Key Run Blocks,29,8,1180,15,2014
Key Run Blocks,29,9,4340,15,2016
Key Run Blocks,29,10,932,14,2014
Key Run Blocks,29,11,21,9,2014
Key Run Blocks,29,12,1041,7,2014
Key Run Blocks,29,13,1070,6,2016
Key Run Blocks,29,14,346,5,2014
Key Run Blocks,29,15,1659,5,2014
Key Run Blocks,29,16,195,4,2014
Key Run Blocks,29,17,2658,4,2014
Key Run Blocks,29,18,510,3,2014
Key Run Blocks,29,19,2638,3,2016
Key Run Blocks,29,20,2500,2,2015
Key Run Blocks,29,21,258,2,2016
Key Run Blocks,29,22,4324,2,2016
Key Run Blocks,29,23,329,1,2015
Key Run Blocks,29,24,3377,1,2015
Key Run Blocks,29,25,3380,1,2016
Key Run Opportunities,29,0,1712,206,2016
Key Run Opportunities,29,1,730,148,2016
Key Run Opportunities,29,2,1045,106,2016
Key Run Opportunities,29,3,475,104,2015
Key Run Opportunities,29,4,151,76,2016
Key Run Opportunities,29,5,1181,71,2015
Key Run Opportunities,29,6,162,70,2014
Key Run Opportunities,29,7,4340,61,2016
Key Run Opportunities,29,8,242,52,2016
Key Run Opportunities,29,9,1180,47,2014
Key Run Opportunities,29,10,21,36,2014
Key Run Opportunities,29,11,932,33,2014
Key Run Opportunities,29,12,510,23,2014
Key Run Opportunities,29,13,1041,20,2014
Key Run Opportunities,29,14,2658,20,2014
Key Run Opportunities,29,15,346,17,2014
Key Run Opportunities,29,16,1070,13,2016
Key Run Opportunities,29,17,1659,12,2014
Key Run Opportunities,29,18,258,11,2016
Key Run Opportunities,29,19,195,10,2014
Key Run Opportunities,29,20,4324,10,2016
Key Run Opportunities,29,21,329,6,2015
Key Run Opportunities,29,22,2500,6,2015
Key Run Opportunities,29,23,2638,6,2016
Key Run Opportunities,29,24,3361,4,2015
Key Run Opportunities,29,25,3380,4,2016
Key Run Opportunities,29,26,2655,3,2015
Key Run Opportunities,29,27,2761,3,2015
Key Run Opportunities,29,28,2004,2,2016
Key Run Opportunities,29,29,728,1,2014
Key Run Opportunities,29,30,3377,1,2015
Pancake Blocks,29,0,475,2,2015
Pancake Blocks,29,1,1181,2,2015
Pancake Blocks,29,2,730,2,2016
Pancake Blocks,29,3,21,1,2014
Pancake Blocks,29,4,162,1,2014
Pancake Blocks,29,5,510,1,2014
Pancake Blocks,29,6,1180,1,2014
Pancake Blocks,29,7,151,1,2016
Pancake Blocks,29,8,1045,1,2016
Pancake Blocks,29,9,1712,1,2016
Passes Defensed,29,0,1626,35,2016
Passes Defensed,29,1,314,24,2016
Passes Defensed,29,2,1386,18,2016
Passes Defensed,29,3,90,12,2015
Passes Defensed,29,4,1803,9,2016
Passes Defensed,29,5,440,8,2014
Passes Defensed,29,6,389,6,2014
Passes Defensed,29,7,1595,5,2015
Passes Defensed,29,8,865,4,2014
Passes Defensed,29,9,762,4,2016
Passes Defensed,29,10,1088,4,2016
Passes Defensed,29,11,1002,3,2015
Passes Defensed,29,12,1064,2,2014
Passes Defensed,29,13,61,2,2015
Passes Defensed,29,14,1713,2,2015
Passes Defensed,29,15,3910,2,2015
Passes Defensed,29,16,783,2,2016
Passes Defensed,29,17,3782,2,2016
Passes Defensed,29,18,3953,2,2016
Passes Defensed,29,19,317,1,2014
Passes Defensed,29,20,3007,1,2014
Passes Defensed,29,21,3158,1,2014
Passes Defensed,29,22,871,1,2016
Passes Defensed,29,23,1346,1,2016
Passes Defensed,29,24,3154,1,2016
Passes Defensed,29,25,3882,1,2016
Passes Defensed,29,26,3958,1,2016
Punt Return Yards,29,0,3958,509,2016
Punt Return Yards,29,1,945,362,2016
Punt Return Yards,29,2,686,327,2015
Punt Return Yards,29,3,734,55,2016
Punt Return Yards,29,4,1721,47,2016
Punt Return Yards,29,5,1272,7,2016
Punt Return TDs,29,0,686,1,2015
Kickoff Return Yards,29,0,1721,1512,2016
Kickoff Return Yards,29,1,61,455,2015
Kickoff Return Yards,29,2,1713,196,2015
Kickoff Return Yards,29,3,3958,84,2016
Kickoff Return Yards,29,4,734,54,2016
Kickoff Return Yards,29,5,464,39,2015
Kickoff Return Yards,29,6,317,25,2014
Kickoff Return Yards,29,7,1272,21,2016
Kickoff Return Yards,29,8,354,13,2015
Points Scored,29,0,1211,381,2016
Points Scored,29,1,945,126,2016
Points Scored,29,2,1644,124,2016
