Category,Team/All_Teams,Place,Player,Record,Last_Year
Receptions,29,8,686,34,2015
Receptions,29,9,1721,33,2016
Receptions,29,10,510,28,2014
Receptions,29,11,3380,24,2017
Receptions,29,12,425,22,2017
Receptions,29,13,1272,15,2017
Receptions,29,14,3361,13,2015
Receptions,29,15,734,13,2016
Receptions,29,16,4947,12,2017
Receptions,29,17,464,11,2015
Receptions,29,18,195,8,2014
Receptions,29,19,1021,8,2014
Receptions,29,20,5028,8,2017
Receptions,29,21,1070,7,2016
Receptions,29,22,3468,7,2016
Receptions,29,23,2500,6,2015
Receptions,29,24,727,6,2017
Receptions,29,25,2567,3,2017
Receptions,29,26,844,2,2014
Receptions,29,27,2025,2,2016
Receptions,29,28,5008,2,2017
Receptions,29,29,3377,1,2015
Receiving Yards,29,0,945,4464,2017
Receiving Yards,29,1,1644,4288,2017
Receiving Yards,29,2,242,1946,2017
Receiving Yards,29,3,354,934,2015
Receiving Yards,29,4,4090,749,2017
Receiving Yards,29,5,2583,486,2016
Receiving Yards,29,6,1788,413,2015
Receiving Yards,29,7,3417,393,2017
Receiving Yards,29,8,686,291,2015
Receiving Yards,29,9,510,281,2014
Receiving Yards,29,10,425,225,2017
Receiving Yards,29,11,3380,218,2017
Receiving Yards,29,12,1721,193,2016
Receiving Yards,29,13,464,135,2015
Receiving Yards,29,14,1021,104,2014
Receiving Yards,29,15,5028,100,2017
Receiving Yards,29,16,3361,95,2015
Receiving Yards,29,17,734,88,2016
Receiving Yards,29,18,1272,84,2017
Receiving Yards,29,19,3468,65,2016
Receiving Yards,29,20,4947,65,2017
Receiving Yards,29,21,195,61,2014
Receiving Yards,29,22,844,52,2014
Receiving Yards,29,23,1070,30,2016
Receiving Yards,29,24,2025,26,2016
Receiving Yards,29,25,2500,22,2015
Receiving Yards,29,26,727,18,2017
Receiving Yards,29,27,2567,16,2017
Receiving Yards,29,28,5008,9,2017
Receiving Yards,29,29,3377,4,2015
Yards per Reception,29,0,945,1468,2017
Yards per Reception,29,1,1644,1243,2017
Yards per Reception,29,2,242,1216,2017
Yards per Reception,29,3,4090,609,2017
Receiving Touchdowns,29,0,1644,27,2017
Receiving Touchdowns,29,1,945,26,2017
Receiving Touchdowns,29,2,242,13,2017
Receiving Touchdowns,29,3,4090,10,2017
Receiving Touchdowns,29,4,354,6,2015
Receiving Touchdowns,29,5,510,3,2014
Receiving Touchdowns,29,6,686,3,2015
Receiving Touchdowns,29,7,1788,3,2015
Receiving Touchdowns,29,8,3380,3,2017
Receiving Touchdowns,29,9,195,2,2014
Receiving Touchdowns,29,10,464,2,2015
Receiving Touchdowns,29,11,734,1,2016
Receiving Touchdowns,29,12,1721,1,2016
Receiving Touchdowns,29,13,2583,1,2016
Receiving Touchdowns,29,14,425,1,2017
Receiving Touchdowns,29,15,4947,1,2017
Targeted Passes,29,0,1644,561,2017
Targeted Passes,29,1,945,509,2017
Targeted Passes,29,2,242,226,2017
Targeted Passes,29,3,4090,158,2017
Targeted Passes,29,4,354,120,2015
Targeted Passes,29,5,1788,91,2015
Targeted Passes,29,6,2583,69,2016
Targeted Passes,29,7,3417,66,2017
Targeted Passes,29,8,686,44,2015
Targeted Passes,29,9,1721,43,2016
Targeted Passes,29,10,3380,39,2017
Targeted Passes,29,11,425,36,2017
Targeted Passes,29,12,510,33,2014
Targeted Passes,29,13,3361,23,2015
Targeted Passes,29,14,1272,19,2017
Targeted Passes,29,15,734,18,2016
Targeted Passes,29,16,1021,16,2014
Targeted Passes,29,17,464,14,2015
Targeted Passes,29,18,4947,14,2017
Targeted Passes,29,19,3468,12,2016
Targeted Passes,29,20,5028,11,2017
Targeted Passes,29,21,195,10,2014
Targeted Passes,29,22,2567,10,2017
Targeted Passes,29,23,727,9,2017
Targeted Passes,29,24,844,8,2014
Targeted Passes,29,25,1070,8,2016
Targeted Passes,29,26,2500,6,2015
Targeted Passes,29,27,2025,3,2016
Targeted Passes,29,28,5008,3,2017
Targeted Passes,29,29,728,1,2014
Targeted Passes,29,30,3377,1,2015
Passes Dropped,29,0,1644,34,2017
Passes Dropped,29,1,945,22,2017
Passes Dropped,29,2,242,12,2017
Passes Dropped,29,3,2583,6,2016
Passes Dropped,29,4,4090,6,2017
Passes Dropped,29,5,354,5,2015
Passes Dropped,29,6,1788,3,2015
Passes Dropped,29,7,3380,3,2017
Passes Dropped,29,8,425,2,2017
Passes Dropped,29,9,1021,1,2014
Passes Dropped,29,10,3361,1,2015
Passes Dropped,29,11,734,1,2016
Passes Dropped,29,12,2025,1,2016
Passes Dropped,29,13,727,1,2017
Passes Dropped,29,14,1272,1,2017
Passes Dropped,29,15,3417,1,2017
Passes Dropped,29,16,5008,1,2017
Passes Dropped,29,17,5028,1,2017
100 Yards Receiving,29,0,1644,12,2017
100 Yards Receiving,29,1,945,10,2017
100 Yards Receiving,29,2,242,3,2017
100 Yards Receiving,29,3,3417,1,2017
Interceptions,29,0,1626,15,2017
Interceptions,29,1,314,10,2017
Interceptions,29,2,783,9,2017
Interceptions,29,3,389,7,2014
Interceptions,29,4,3958,6,2017
Interceptions,29,5,1002,5,2017
Interceptions,29,6,3953,4,2017
Interceptions,29,7,440,3,2014
Interceptions,29,8,1803,3,2017
Interceptions,29,9,865,2,2014
Interceptions,29,10,90,2,2015
Interceptions,29,11,1386,2,2016
Interceptions,29,12,3882,2,2016
Interceptions,29,13,317,1,2014
Interceptions,29,14,552,1,2014
Interceptions,29,15,61,1,2015
Interceptions,29,16,1713,1,2015
Interceptions,29,17,2889,1,2016
Pass Defense Percentage,29,0,1626,814,2017
Pass Defense Percentage,29,1,1386,793,2016
Pass Defense Percentage,29,2,314,787,2017
Pass Defense Percentage,29,3,3958,777,2017
Pass Defense Percentage,29,4,3953,774,2017
Tackles,29,0,1803,233,2017
Tackles,29,1,1626,221,2017
Tackles,29,2,314,195,2017
Tackles,29,3,3958,185,2017
Tackles,29,4,1386,180,2016
Tackles,29,5,1088,174,2017
Tackles,29,6,783,163,2017
Tackles,29,7,1002,155,2017
Tackles,29,8,90,130,2015
Tackles,29,9,305,130,2017
Tackles,29,10,3953,113,2017
Tackles,29,11,951,105,2017
Tackles,29,12,3782,80,2017
Tackles,29,13,1595,79,2015
Tackles,29,14,440,74,2014
Tackles,29,15,389,70,2014
Tackles,29,16,871,66,2017
Tackles,29,17,865,56,2014
Tackles,29,18,737,49,2017
Tackles,29,19,3882,38,2016
Tackles,29,20,762,37,2016
Tackles,29,21,1225,36,2017
Tackles,29,22,3158,28,2014
Tackles,29,23,152,28,2015
Tackles,29,24,5408,26,2017
Tackles,29,25,1074,25,2016
Tackles,29,26,1346,25,2016
Tackles,29,27,1064,24,2014
Tackles,29,28,3007,24,2014
Tackles,29,29,1713,23,2015
Tackles,29,30,1290,23,2017
Tackles,29,31,2177,20,2015
Tackles,29,32,945,18,2017
Tackles,29,33,1644,15,2017
Tackles,29,34,190,14,2016
Tackles,29,35,3799,14,2016
Tackles,29,36,899,13,2014
Tackles,29,37,1033,13,2014
Tackles,29,38,2889,13,2016
Tackles,29,39,867,12,2017
Tackles,29,40,655,11,2014
Tackles,29,41,3910,11,2015
Tackles,29,42,552,10,2014
Tackles,29,43,61,10,2015
Tackles,29,44,2845,10,2015
Tackles,29,45,1780,9,2014
Tackles,29,46,4541,9,2017
Tackles,29,47,3154,8,2016
Tackles,29,48,1460,8,2017
Tackles,29,49,317,7,2014
Tackles,29,50,104,6,2017
Tackles,29,51,5544,6,2017
Tackles,29,52,2918,5,2015
Tackles,29,53,86,4,2014
Tackles,29,54,172,4,2015
Tackles,29,55,354,4,2015
Tackles,29,56,242,4,2017
Tackles,29,57,4090,4,2017
Tackles,29,58,3049,3,2016
Tackles,29,59,3417,3,2017
Tackles,29,60,9,2,2014
Tackles,29,61,164,2,2016
Tackles,29,62,734,2,2016
Tackles,29,63,1788,1,2015
Tackles,29,64,1070,1,2016
Tackles,29,65,151,1,2017
Tackles,29,66,425,1,2017
Tackles,29,67,727,1,2017
Tackles,29,68,839,1,2017
Tackles,29,69,1712,1,2017
Tackles,29,70,3380,1,2017
Tackles,29,71,4947,1,2017
Assists,29,0,1626,74,2017
Assists,29,1,1803,65,2017
Assists,29,2,3958,64,2017
Assists,29,3,1386,55,2016
Assists,29,4,1088,55,2017
Assists,29,5,305,52,2017
Assists,29,6,783,52,2017
Assists,29,7,3953,50,2017
Assists,29,8,1002,47,2017
Assists,29,9,90,40,2015
Assists,29,10,389,38,2014
Assists,29,11,951,37,2017
Assists,29,12,314,31,2017
Assists,29,13,871,31,2017
Assists,29,14,3782,31,2017
Assists,29,15,440,25,2014
Assists,29,16,1595,16,2015
Assists,29,17,865,14,2014
Assists,29,18,1290,13,2017
Assists,29,19,762,12,2016
Assists,29,20,3882,12,2016
Assists,29,21,737,12,2017
Assists,29,22,867,10,2017
Assists,29,23,152,9,2015
Assists,29,24,190,9,2016
Assists,29,25,3799,9,2016
Assists,29,26,3007,8,2014
Assists,29,27,61,8,2015
Assists,29,28,1225,8,2017
Assists,29,29,1064,7,2014
Assists,29,30,3158,7,2014
Assists,29,31,1346,7,2016
Assists,29,32,5408,7,2017
Assists,29,33,1780,6,2014
Assists,29,34,2177,6,2015
Assists,29,35,2845,6,2015
Assists,29,36,86,5,2014
Assists,29,37,1033,5,2014
Assists,29,38,552,4,2014
Assists,29,39,655,4,2014
Assists,29,40,1460,4,2017
Assists,29,41,317,3,2014
Assists,29,42,899,3,2014
Assists,29,43,1074,3,2016
Assists,29,44,2889,3,2016
Assists,29,45,1713,2,2015
Assists,29,46,2918,2,2015
Assists,29,47,3910,2,2015
Assists,29,48,3154,2,2016
Assists,29,49,5544,1,2017
Sacks,29,0,1088,465,2017
Sacks,29,1,305,365,2017
Sacks,29,2,1803,290,2017
Sacks,29,3,951,195,2017
Sacks,29,4,871,125,2017
Sacks,29,5,1225,80,2017
Sacks,29,6,1595,65,2015
Sacks,29,7,1074,55,2016
Sacks,29,8,899,45,2014
Sacks,29,9,867,45,2017
Sacks,29,10,1626,40,2017
Sacks,29,11,1033,30,2014
Sacks,29,12,152,30,2015
Sacks,29,13,2845,30,2015
Sacks,29,14,1386,30,2016
Sacks,29,15,3953,30,2017
Sacks,29,16,5408,30,2017
Sacks,29,17,655,25,2014
Sacks,29,18,2177,25,2015
Sacks,29,19,1064,20,2014
Sacks,29,20,1346,20,2016
Sacks,29,21,2889,20,2016
Sacks,29,22,3782,20,2017
Sacks,29,23,3958,20,2017
Sacks,29,24,86,15,2014
Sacks,29,25,1780,15,2014
Sacks,29,26,2918,15,2015
Sacks,29,27,190,15,2016
Sacks,29,28,762,15,2016
Sacks,29,29,1002,15,2017
Sacks,29,30,1460,15,2017
Sacks,29,31,389,10,2014
Sacks,29,32,3007,10,2014
Sacks,29,33,314,10,2017
Sacks,29,34,4541,10,2017
Sacks,29,35,440,5,2014
Sacks,29,36,61,5,2015
Sacks,29,37,172,5,2015
Sacks,29,38,783,5,2017
Hurries,29,0,1088,81,2017
Hurries,29,1,305,72,2017
Hurries,29,2,951,49,2017
Hurries,29,3,1803,25,2017
Hurries,29,4,871,19,2017
Hurries,29,5,899,12,2014
Hurries,29,6,1225,8,2017
Hurries,29,7,1595,7,2015
Hurries,29,8,2177,6,2015
Hurries,29,9,190,6,2016
Hurries,29,10,867,6,2017
Hurries,29,11,5408,6,2017
Hurries,29,12,152,5,2015
Hurries,29,13,86,4,2014
Hurries,29,14,1033,4,2014
Hurries,29,15,655,3,2014
Hurries,29,16,2845,3,2015
Hurries,29,17,1074,3,2016
Hurries,29,18,2889,3,2016
Hurries,29,19,1460,3,2017
Hurries,29,20,1626,3,2017
Hurries,29,21,4541,3,2017
Hurries,29,22,1780,2,2014
Hurries,29,23,314,2,2017
Hurries,29,24,440,1,2014
Hurries,29,25,2918,1,2015
Hurries,29,26,1346,1,2016
Hurries,29,27,783,1,2017
Hurries,29,28,1002,1,2017
Hurries,29,29,3958,1,2017
Blocked Passes,29,0,1088,13,2017
Blocked Passes,29,1,305,9,2017
Blocked Passes,29,2,951,7,2017
Blocked Passes,29,3,1803,6,2017
Blocked Passes,29,4,899,2,2014
Blocked Passes,29,5,1033,2,2014
Blocked Passes,29,6,2177,2,2015
Blocked Passes,29,7,2845,2,2015
Blocked Passes,29,8,1225,2,2017
Blocked Passes,29,9,1460,2,2017
Blocked Passes,29,10,90,1,2015
Blocked Passes,29,11,172,1,2015
Blocked Passes,29,12,1595,1,2015
Blocked Passes,29,13,190,1,2016
Blocked Passes,29,14,1074,1,2016
Blocked Passes,29,15,1346,1,2016
Blocked Passes,29,16,871,1,2017
Blocked Passes,29,17,4541,1,2017
Field Goals,29,0,1211,124,2017
Key Run Blocks,29,0,1712,96,2017
Key Run Blocks,29,1,730,62,2017
Key Run Blocks,29,2,4340,42,2017
Key Run Blocks,29,3,1045,35,2016
Key Run Blocks,29,4,242,30,2017
Key Run Blocks,29,5,1181,29,2015
Key Run Blocks,29,6,151,29,2017
Key Run Blocks,29,7,475,27,2015
Key Run Blocks,29,8,839,20,2017
Key Run Blocks,29,9,162,16,2014
Key Run Blocks,29,10,1180,15,2014
Key Run Blocks,29,11,2638,15,2017
Key Run Blocks,29,12,932,14,2014
Key Run Blocks,29,13,21,9,2014
Key Run Blocks,29,14,1041,7,2014
Key Run Blocks,29,15,1070,6,2016
Key Run Blocks,29,16,258,6,2017
Key Run Blocks,29,17,346,5,2014
Key Run Blocks,29,18,1659,5,2014
Key Run Blocks,29,19,195,4,2014
Key Run Blocks,29,20,2658,4,2014
Key Run Blocks,29,21,4947,4,2017
Key Run Blocks,29,22,510,3,2014
Key Run Blocks,29,23,3380,3,2017
Key Run Blocks,29,24,4324,3,2017
Key Run Blocks,29,25,2500,2,2015
Key Run Blocks,29,26,329,1,2015
Key Run Blocks,29,27,3377,1,2015
Key Run Blocks,29,28,5008,1,2017
Key Run Opportunities,29,0,1712,274,2017
Key Run Opportunities,29,1,730,249,2017
Key Run Opportunities,29,2,4340,137,2017
Key Run Opportunities,29,3,151,113,2017
Key Run Opportunities,29,4,1045,106,2016
Key Run Opportunities,29,5,475,104,2015
Key Run Opportunities,29,6,242,72,2017
Key Run Opportunities,29,7,1181,71,2015
Key Run Opportunities,29,8,162,70,2014
Key Run Opportunities,29,9,1180,47,2014
Key Run Opportunities,29,10,839,46,2017
Key Run Opportunities,29,11,21,36,2014
Key Run Opportunities,29,12,2638,36,2017
Key Run Opportunities,29,13,932,33,2014
Key Run Opportunities,29,14,510,23,2014
Key Run Opportunities,29,15,258,22,2017
Key Run Opportunities,29,16,1041,20,2014
Key Run Opportunities,29,17,2658,20,2014
Key Run Opportunities,29,18,346,17,2014
Key Run Opportunities,29,19,4324,16,2017
Key Run Opportunities,29,20,4947,15,2017
Key Run Opportunities,29,21,1070,13,2016
Key Run Opportunities,29,22,1659,12,2014
Key Run Opportunities,29,23,3380,12,2017
Key Run Opportunities,29,24,195,10,2014
Key Run Opportunities,29,25,329,6,2015
Key Run Opportunities,29,26,2500,6,2015
Key Run Opportunities,29,27,3361,4,2015
Key Run Opportunities,29,28,2655,3,2015
Key Run Opportunities,29,29,2761,3,2015
Key Run Opportunities,29,30,2004,2,2016
Key Run Opportunities,29,31,728,1,2014
Key Run Opportunities,29,32,3377,1,2015
Key Run Opportunities,29,33,5008,1,2017
Pancake Blocks,29,0,730,4,2017
Pancake Blocks,29,1,475,2,2015
Pancake Blocks,29,2,1181,2,2015
Pancake Blocks,29,3,1712,2,2017
Pancake Blocks,29,4,21,1,2014
Pancake Blocks,29,5,162,1,2014
Pancake Blocks,29,6,510,1,2014
Pancake Blocks,29,7,1180,1,2014
Pancake Blocks,29,8,1045,1,2016
Pancake Blocks,29,9,151,1,2017
Pancake Blocks,29,10,4340,1,2017
Pancake Blocks,29,11,4947,1,2017
Passes Defensed,29,0,1626,50,2017
Passes Defensed,29,1,314,32,2017
Passes Defensed,29,2,1386,18,2016
Passes Defensed,29,3,1803,16,2017
Passes Defensed,29,4,90,12,2015
Passes Defensed,29,5,783,9,2017
Passes Defensed,29,6,440,8,2014
Passes Defensed,29,7,3953,7,2017
Passes Defensed,29,8,389,6,2014
Passes Defensed,29,9,3958,6,2017
Passes Defensed,29,10,1595,5,2015
Passes Defensed,29,11,865,4,2014
Passes Defensed,29,12,762,4,2016
Passes Defensed,29,13,737,4,2017
Passes Defensed,29,14,1002,4,2017
Passes Defensed,29,15,1088,4,2017
Passes Defensed,29,16,3782,4,2017
Passes Defensed,29,17,1064,2,2014
Passes Defensed,29,18,61,2,2015
Passes Defensed,29,19,1713,2,2015
Passes Defensed,29,20,3910,2,2015
Passes Defensed,29,21,317,1,2014
Passes Defensed,29,22,3007,1,2014
Passes Defensed,29,23,3158,1,2014
Passes Defensed,29,24,1346,1,2016
Passes Defensed,29,25,3154,1,2016
Passes Defensed,29,26,3882,1,2016
Passes Defensed,29,27,871,1,2017
Passes Defensed,29,28,5408,1,2017
Passes Defensed,29,29,5544,1,2017
Punt Return Yards,29,0,3958,1064,2017
Punt Return Yards,29,1,945,362,2017
Punt Return Yards,29,2,686,327,2015
Punt Return Yards,29,3,734,55,2016
Punt Return Yards,29,4,1721,47,2016
Punt Return Yards,29,5,1272,7,2017
Punt Return TDs,29,0,686,1,2015
Kickoff Return Yards,29,0,1721,1512,2016
Kickoff Return Yards,29,1,3958,873,2017
Kickoff Return Yards,29,2,61,455,2015
Kickoff Return Yards,29,3,1713,196,2015
Kickoff Return Yards,29,4,727,69,2017
Kickoff Return Yards,29,5,734,54,2016
Kickoff Return Yards,29,6,464,39,2015
Kickoff Return Yards,29,7,425,35,2017
Kickoff Return Yards,29,8,317,25,2014
Kickoff Return Yards,29,9,1272,21,2017
Kickoff Return Yards,29,10,2567,21,2017
Kickoff Return Yards,29,11,354,13,2015
Points Scored,29,0,1211,518,2017
Points Scored,29,1,1644,166,2017
Points Scored,29,2,945,156,2017
Points Scored,29,3,4090,132,2017
Points Scored,29,4,242,78,2017
Points Scored,29,5,686,54,2015
Points Scored,29,6,1788,54,2015
Points Scored,29,7,354,38,2015
Points Scored,29,8,1272,30,2017
Points Scored,29,9,510,24,2014
Points Scored,29,10,3380,18,2017
Points Scored,29,11,3958,18,2017
Points Scored,29,12,195,12,2014
Points Scored,29,13,464,12,2015
Points Scored,29,14,734,12,2016
Points Scored,29,15,1721,12,2016
Points Scored,29,16,305,12,2017
Points Scored,29,17,9,6,2014
Points Scored,29,18,389,6,2014
Points Scored,29,19,1033,6,2014
Points Scored,29,20,164,6,2016
Points Scored,29,21,2583,6,2016
Points Scored,29,22,314,6,2017
Points Scored,29,23,425,6,2017
Points Scored,29,24,783,6,2017
Points Scored,29,25,1088,6,2017
Points Scored,29,26,1626,6,2017
Points Scored,29,27,1803,6,2017
Points Scored,29,28,3953,6,2017
Points Scored,29,29,4947,6,2017
Points Scored,29,30,5408,6,2017
Yards from Scrimmage,29,0,945,4497,2017
Yards from Scrimmage,29,1,1644,4297,2017
Yards from Scrimmage,29,2,4090,2817,2017
Yards from Scrimmage,29,3,242,1946,2017
Yards from Scrimmage,29,4,1788,1610,2015
Yards from Scrimmage,29,5,686,1527,2015
Yards from Scrimmage,29,6,354,934,2015
Yards from Scrimmage,29,7,1721,595,2016
Yards from Scrimmage,29,8,2583,486,2016
Yards from Scrimmage,29,9,1272,439,2017
Yards from Scrimmage,29,10,3417,393,2017
Yards from Scrimmage,29,11,510,310,2014
Yards from Scrimmage,29,12,734,310,2016
Yards from Scrimmage,29,13,164,245,2016
Yards from Scrimmage,29,14,425,225,2017
Yards from Scrimmage,29,15,3380,218,2017
Yards from Scrimmage,29,16,9,189,2014
Yards from Scrimmage,29,17,464,135,2015
Yards from Scrimmage,29,18,4947,109,2017
Yards from Scrimmage,29,19,1021,104,2014
Yards from Scrimmage,29,20,104,103,2017
Yards from Scrimmage,29,21,5028,100,2017
Yards from Scrimmage,29,22,3361,95,2015
Yards from Scrimmage,29,23,3468,65,2016
Yards from Scrimmage,29,24,195,61,2014
Yards from Scrimmage,29,25,844,52,2014
Yards from Scrimmage,29,26,1070,30,2016
Yards from Scrimmage,29,27,2025,26,2016
Yards from Scrimmage,29,28,727,25,2017
Yards from Scrimmage,29,29,2500,23,2015
Yards from Scrimmage,29,30,2567,16,2017
Yards from Scrimmage,29,31,5008,9,2017
Yards from Scrimmage,29,32,4086,8,2017
Yards from Scrimmage,29,33,3377,4,2015
All-Purpose Yards,29,0,945,4859,2017
All-Purpose Yards,29,1,1644,4297,2017
All-Purpose Yards,29,2,4090,2817,2017
All-Purpose Yards,29,3,1721,2154,2016
All-Purpose Yards,29,4,3958,2127,2017
All-Purpose Yards,29,5,242,1946,2017
All-Purpose Yards,29,6,686,1857,2015
All-Purpose Yards,29,7,1788,1610,2015
All-Purpose Yards,29,8,354,947,2015
All-Purpose Yards,29,9,2583,486,2016
All-Purpose Yards,29,10,1272,467,2017
All-Purpose Yards,29,11,61,465,2015
All-Purpose Yards,29,12,734,419,2016
All-Purpose Yards,29,13,3417,393,2017
All-Purpose Yards,29,14,510,310,2014
All-Purpose Yards,29,15,425,260,2017
All-Purpose Yards,29,16,164,245,2016
All-Purpose Yards,29,17,3380,218,2017
All-Purpose Yards,29,18,1713,209,2015
All-Purpose Yards,29,19,1626,199,2017
All-Purpose Yards,29,20,9,189,2014
All-Purpose Yards,29,21,464,174,2015
All-Purpose Yards,29,22,314,148,2017
All-Purpose Yards,29,23,1803,143,2017
All-Purpose Yards,29,24,389,126,2014
All-Purpose Yards,29,25,4947,109,2017
All-Purpose Yards,29,26,1021,104,2014
All-Purpose Yards,29,27,104,103,2017
All-Purpose Yards,29,28,5028,100,2017
All-Purpose Yards,29,29,3361,95,2015
All-Purpose Yards,29,30,727,94,2017
All-Purpose Yards,29,31,783,76,2017
All-Purpose Yards,29,32,1002,76,2017
All-Purpose Yards,29,33,1386,66,2016
All-Purpose Yards,29,34,3468,65,2016
All-Purpose Yards,29,35,3953,63,2017
All-Purpose Yards,29,36,195,61,2014
All-Purpose Yards,29,37,1033,56,2014
All-Purpose Yards,29,38,844,52,2014
All-Purpose Yards,29,39,865,47,2014
All-Purpose Yards,29,40,1088,39,2017
All-Purpose Yards,29,41,2567,37,2017
All-Purpose Yards,29,42,317,35,2014
All-Purpose Yards,29,43,305,32,2017
All-Purpose Yards,29,44,1070,30,2016
All-Purpose Yards,29,45,2025,26,2016
All-Purpose Yards,29,46,2500,23,2015
All-Purpose Yards,29,47,951,22,2017
All-Purpose Yards,29,48,5408,15,2017
All-Purpose Yards,29,49,1225,14,2017
All-Purpose Yards,29,50,3882,12,2016
All-Purpose Yards,29,51,1346,9,2016
All-Purpose Yards,29,52,5008,9,2017
All-Purpose Yards,29,53,552,8,2014
All-Purpose Yards,29,54,90,8,2015
All-Purpose Yards,29,55,4086,8,2017
All-Purpose Yards,29,56,655,7,2014
All-Purpose Yards,29,57,3158,5,2014
All-Purpose Yards,29,58,3377,4,2015
All-Purpose Yards,29,59,440,1,2014
All-Purpose Yards,29,60,1064,1,2014
Games Started,29,0,945,64,2017
Games Started,29,1,1712,64,2017
Games Started,29,2,1088,63,2017
Games Started,29,3,951,62,2017
Games Started,29,4,242,60,2017
Games Started,29,5,1626,60,2017
Games Started,29,6,305,59,2017
Games Started,29,7,1803,54,2017
Games Started,29,8,314,53,2017
Games Started,29,9,1644,52,2017
